date;Mexico;US;Germany
2022-04-08;0.04437415826221877;0.2439482731411229;0.2714046852474772
2022-04-09;0.044395624515128004;0.24398685280728377;0.2720710836136473
2022-04-10;0.04439823894491854;0.2440157784522003;0.2724409658817876
2022-04-11;0.044400418929402635;0.24413820940819422;0.27484896684286403
2022-04-12;0.04440544608223429;0.24424666767830044;0.27651464440172996
2022-04-13;0.04441125678820791;0.24441475872534144;0.27850128543969244
2022-04-14;0.044414856477889834;0.24456850075872535;0.28038576405574245
2022-04-15;0.04441796741660202;0.2446760637329287;0.2808370855358001
2022-04-16;0.04442721489526765;0.24471349924127467;0.28131502883229215
2022-04-17;0.044434972847168346;0.24473627314112292;0.2815610884190293
2022-04-18;0.044434972847168346;0.2449225766312595;0.2818311869293609
2022-04-19;0.04444740108611327;0.2450417238239757;0.28421685487746273
2022-04-20;0.04445740884406517;0.24525094081942336;0.28645526189332055
2022-04-21;0.044465748642358416;0.24543817905918058;0.2883980538202787
2022-04-22;0.044465748642358416;0.2457114779969651;0.29002081931763574
2022-04-23;0.04447965865011637;0.2457713535660091;0.2904914944738107
2022-04-24;0.04448242823894492;0.24581228831562973;0.2907327727054301
2022-04-25;0.04448351435221102;0.246025344461305;0.2923761893320519
2022-04-26;0.044492746314972846;0.24616297420333838;0.2923761893320519
2022-04-27;0.04450410395655547;0.24643615781487102;0.29564102594906294
2022-04-28;0.04451366175329713;0.24667091654021245;0.2968617131186929
2022-04-29;0.044521093871218;0.2468566191198786;0.2979104637193657
2022-04-30;0.044528161365399534;0.24692939301972686;0.2980512373858722
2022-05-01;0.044528161365399534;0.24698008194233687;0.29809967563671314
2022-05-02;0.04453126454615981;0.24726749924127467;0.2994634670831331
2022-05-03;0.044528161365399534;0.24741799696509864;0.30074447381066793
2022-05-04;0.044528161365399534;0.24775797875569044;0.3018997717443537
2022-05-05;0.044528161365399534;0.24802671623672232;0.3029217924074964
2022-05-06;0.044528161365399534;0.24841749317147194;0.3037897885631908
2022-05-07;0.044528161365399534;0.24850192412746586;0.3038917587698222
2022-05-08;0.044528161365399534;0.24851941426403643;0.30393200384430563
2022-05-09;0.0445744918541505;0.2489139817905918;0.3052242671792407
2022-05-10;0.0445744918541505;0.24912716540212443;0.3063896924555502
2022-05-11;0.0445744918541505;0.24961330500758724;0.30745842143200386
2022-05-12;0.0445744918541505;0.24995922610015175;0.30828733781835654
2022-05-13;0.0445744918541505;0.25022439453717754;0.30903047813551177
2022-05-14;0.0445744918541505;0.2502761608497724;0.30910437289764536
2022-05-15;0.0445744918541505;0.25037361153262516;0.309132063911581
2022-05-16;0.044627160589604344;0.2509159726858877;0.31016824843825086
2022-05-17;0.044627160589604344;0.25117269499241274;0.3110338298894762
2022-05-18;0.044627160589604344;0.25179106828528075;0.31173924795771263
2022-05-19;0.044627160589604344;0.2522012473444613;0.3123268260451706
2022-05-20;0.044627160589604344;0.2526535508345979;0.3128358962037482
2022-05-21;0.044627160589604344;0.2527352807283763;0.3128818236424796
2022-05-22;0.044627160589604344;0.25279471016691957;0.31289678039404134
2022-05-23;0.044684041892940264;0.2532270531107739;0.3136708913983662
2022-05-24;0.044684041892940264;0.25347896206373294;0.3142612445939452
2022-05-25;0.044684041892940264;0.254116440060698;0.3147382388274868
2022-05-26;0.044684041892940264;0.2545578573596358;0.31476048774627585
2022-05-27;0.044684041892940264;0.2548855144157815;0.3152407376261413
2022-05-28;0.044684041892940264;0.25492400303490137;0.3152733301297453
2022-05-29;0.044684041892940264;0.25494150834597873;0.31528240028832294
2022-05-30;0.0447866252909232;0.25512636722306525;0.31602590100913025
2022-05-31;0.04480975174553918;0.25564163884673746;0.31668612445939454
2022-06-01;0.04483341349883631;0.2563307981790592;0.317268801057184
2022-06-02;0.044859619860356865;0.2566992018209408;0.31778169149447383
2022-06-03;0.044859619860356865;0.25717586039453716;0.3182752883229217
2022-06-04;0.04491389449185415;0.2572552412746586;0.3182752883229217
2022-06-05;0.04492848719937936;0.2572991138088012;0.3183158457472369
2022-06-06;0.04493651667959658;0.2577881274658574;0.3183368692936088
2022-06-07;0.044976159813809154;0.2580473292867982;0.31935386833253243
2022-06-08;0.04501685027152832;0.2586482458270106;0.32028654493032194
2022-06-09;0.04501685027152832;0.25907894081942334;0.32122212878423834
2022-06-10;0.04511145073700543;0.2594016024279211;0.3220070518981259
2022-06-11;0.045161070597362296;0.259502813353566;0.3220070518981259
2022-06-12;0.0451811016291699;0.2595311957511381;0.32207166025949063
2022-06-13;0.0451811016291699;0.2599891957511381;0.32334316434406535
2022-06-14;0.04525785880527541;0.26026862518968136;0.3244525348390197
2022-06-15;0.045331186966640805;0.2608233383915023;0.32552343825084096
2022-06-16;0.045404158262218774;0.2611767374810319;0.32586123258049016
