Date;Mexico;US;Germany
2021-12-07;0.5075441117145074;0.6060316813353566;0.6910120855358001
2021-12-08;0.5084800387897596;0.6081958512898331;0.6910120855358001
2021-12-09;0.5084800387897596;0.6091574719271624;0.6920260691975012
2021-12-10;0.5084800387897596;0.6108636783004552;0.6920260691975012
2021-12-11;0.5120510783553142;0.6121048558421851;0.6945198342143201
2021-12-12;0.5131914274631497;0.6129749165402124;0.6953302498798655
2021-12-13;0.5137714507370055;0.6137987799696509;0.6960499399327247
2021-12-14;0.5137714507370055;0.6145797784522004;0.6960499399327247
2021-12-15;0.5155901474010861;0.6156172564491654;0.6988400408457472
2021-12-16;0.5155901474010861;0.6165685189681336;0.6988400408457472
2021-12-17;0.5165749340574088;0.6175393201820941;0.6988400408457472
2021-12-18;0.5165749340574088;0.6182927040971169;0.7017197381066795
2021-12-19;0.5177662916989915;0.6188967496206373;0.7021255526189332
2021-12-20;0.5177662916989915;0.6194202792109257;0.7021255526189332
2021-12-21;0.5606179286268426;0.6208762518968134;0.7032600552618933
2021-12-22;0.5620067882079132;0.6216046039453718;0.7047297453147525
2021-12-23;0.563614608223429;0.6213666798179059;0.7061836737145603
2021-12-24;0.563614608223429;0.6213666798179059;0.7074217563671312
2021-12-25;0.563961093871218;0.6213666798179059;0.7074217563671312
2021-12-26;0.5639960822342901;0.6213666798179059;0.7074531595386834
2021-12-27;0.5639960822342901;0.6227525735963582;0.7074531595386834
2021-12-28;0.5639960822342901;0.6234316995447649;0.7074531595386834
2021-12-29;0.5644056477889837;0.6240919787556904;0.7092226093224412
2021-12-30;0.5646265011636928;0.6246172807283763;0.710895530994714
2021-12-31;0.5646265011636928;0.6246172807283763;0.710895530994714
2022-01-01;0.5646265011636928;0.6246172807283763;0.7110736064392119
2022-01-02;0.5651415128006206;0.6246172807283763;0.7110736064392119
2022-01-03;0.5651415128006206;0.6246172807283763;0.711311388755406
2022-01-04;0.5651415128006206;0.6269549590288316;0.713251549735704
2022-01-05;0.5651415128006206;0.6276109226100152;0.7146064151850072
2022-01-06;0.5651415128006206;0.6282747010622155;0.7157001321480058
2022-01-07;0.5651415128006206;0.6289225584218513;0.7157001321480058
2022-01-08;0.5651415128006206;0.629597717754173;0.7170071720326766
2022-01-09;0.5651415128006206;0.6302339028831563;0.7170071720326766
2022-01-10;0.5651415128006206;0.6306413808801214;0.7194115088899568
2022-01-11;0.5651415128006206;0.6311217147192716;0.720866037962518
2022-01-12;0.5651415128006206;0.6318138300455235;0.7225095747236905
2022-01-13;0.5651415128006206;0.6329738816388467;0.7240792407496396
2022-01-14;0.5651415128006206;0.6336627071320182;0.7240792407496396
2022-01-15;0.5651415128006206;0.6342805402124431;0.7253998558385392
2022-01-16;0.5651415128006206;0.6342805402124431;0.7253998558385392
2022-01-17;0.5651415128006206;0.6342805402124431;0.727451741950985
2022-01-18;0.5881234988363072;0.6352436115326252;0.727451741950985
2022-01-19;0.5896554848719938;0.6358400515933232;0.7298693536761173
2022-01-20;0.5896554848719938;0.6368516236722307;0.7298693536761173
2022-01-21;0.5909941737781226;0.637395344461305;0.7311288322921672
2022-01-22;0.5922869200930955;0.6380260576631259;0.7321765016818838
2022-01-23;0.5936378820791312;0.6384158057663126;0.7321765016818838
2022-01-24;0.5939493948797517;0.6387252291350531;0.7331065112926478
2022-01-25;0.5944019472459271;0.6394005189681335;0.7339694617972129
2022-01-26;0.5950461753297129;0.6399095963581184;0.7349682604517059
2022-01-27;0.5958570907680373;0.6408560940819423;0.7359663503123498
2022-01-28;0.5969055624515128;0.6414076418816389;0.7371409778952427
2022-01-29;0.5969055624515128;0.6419824855842186;0.7380540605478135
2022-01-30;0.5969055624515128;0.6424738421851289;0.7380540605478135
2022-01-31;0.5983656788207913;0.6428494233687405;0.7388360043248439
2022-02-01;0.5985995034910784;0.6432611684370257;0.740246371936569
2022-02-02;0.5985995034910784;0.6437957025796661;0.740246371936569
2022-02-03;0.5996757719162141;0.6444193717754173;0.7419768981259011
2022-02-04;0.5996757719162141;0.6448602883156297;0.7419768981259011
2022-02-05;0.6002987587276959;0.6453950895295902;0.7427520062469967
2022-02-06;0.6020306128782001;0.6458468012139605;0.7427520062469967
2022-02-07;0.6021284794414274;0.6461920424886192;0.7435307664584334
2022-02-08;0.602267734678045;0.6466194749620637;0.7448926237385872
2022-02-09;0.6024807525213344;0.6471810015174507;0.7456225973089861
2022-02-10;0.6028381148176881;0.647740315629742;0.7463413863527151
2022-02-11;0.603642660977502;0.6481431654021245;0.7463413863527151
2022-02-12;0.6042295422808378;0.6486628801213961;0.746988623258049
2022-02-13;0.6045320325833979;0.64907337784522;0.746988623258049
2022-02-14;0.6047535453840186;0.6493565493171471;0.7475375060067275
2022-02-15;0.6089944918541506;0.649784971168437;0.7480333613647285
2022-02-16;0.6092199844840962;0.6501322610015174;0.7491705550216242
2022-02-17;0.6094348176881303;0.6509096236722306;0.749741566554541
2022-02-18;0.6094348176881303;0.6512985007587253;0.749741566554541
2022-02-19;0.6095360434445306;0.6517301153262519;0.7503019221528111
2022-02-20;0.6102677734678045;0.6517301153262519;0.7503019221528111
2022-02-21;0.6104001163692785;0.6517301153262519;0.751142755886593
2022-02-22;0.6104001163692785;0.6525226130500759;0.751142755886593
2022-02-23;0.6109390768037238;0.6528966009104704;0.7516424915905815
2022-02-24;0.6109390768037238;0.6532722336874052;0.7520957352234503
2022-02-25;0.6113130411171451;0.653469004552352;0.7529165665545411
2022-02-26;0.6113130411171451;0.6538907921092565;0.7529165665545411
2022-02-27;0.6120146547711404;0.6538907921092565;0.7531601153291687
2022-02-28;0.6120146547711404;0.6543330136570561;0.7531601153291687
2022-03-01;0.6124580605120248;0.654560779969651;0.7537999639596348
2022-03-02;0.6127837548487199;0.6548583884673748;0.7541263094666026
2022-03-03;0.6129907913110939;0.6552123520485584;0.7544987506006727
2022-03-04;0.6129907913110939;0.6555000060698027;0.7544987506006727
2022-03-05;0.613270783553142;0.6557796904400607;0.7547889115809707
2022-03-06;0.6137369123351435;0.6559863884673748;0.7549853916386353
2022-03-07;0.6137369123351435;0.6561591957511381;0.7552046371936569
2022-03-08;0.6137369123351435;0.6563691411229136;0.7552046371936569
2022-03-09;0.6141038557020947;0.6566186464339909;0.7557059947140797
2022-03-10;0.6144223584173778;0.6569038239757208;0.7559692095146564
2022-03-11;0.6147065865011637;0.6570480060698027;0.7562264896684286
2022-03-12;0.6155611016291699;0.6573231684370258;0.7562264896684286
2022-03-13;0.6155611016291699;0.657504913505311;0.7563681643440654
2022-03-14;0.6158294181536075;0.6576352169954477;0.7565102114368092
2022-03-15;0.6160686501163692;0.6578693626707132;0.7567159778952427
2022-03-16;0.6162381148176881;0.6580571441578149;0.756895170591062
2022-03-17;0.616441955003879;0.658261186646434;0.7570869894281596
2022-03-18;0.6167263149728471;0.6584289742033383;0.7572524387313792
2022-03-19;0.6167263149728471;0.658619004552352;0.7572524387313792
2022-03-20;0.6170443289371605;0.6587562367223065;0.75736466842864
2022-03-21;0.6171173002327386;0.6588565462822459;0.7574925156174915
2022-03-22;0.6171173002327386;0.6589094992412746;0.7576792647765498
2022-03-23;0.6171325213343677;0.6591346525037937;0.7578399807784719
2022-03-24;0.6172449262994569;0.659396531107739;0.758015509370495
2022-03-25;0.6177326299456943;0.6595330743550835;0.7581567035079289
2022-03-26;0.6180168580294803;0.6597311562974203;0.7581567035079289
2022-03-27;0.6182034755624515;0.6598621426403641;0.7582664704469005
2022-03-28;0.6182576338246702;0.659934339908953;0.7582664704469005
2022-03-29;0.6184000155159038;0.6600879119878604;0.758561376741951
2022-03-30;0.6184000155159038;0.6602623338391502;0.7586994353676118
2022-03-31;0.6184000155159038;0.6605142185128984;0.7588690052859203
2022-04-01;0.6184000155159038;0.6607071532625189;0.7588690052859203
2022-04-02;0.6184000155159038;0.6609231654021245;0.7588690052859203
2022-04-03;0.6184000155159038;0.661105626707132;0.7590624939932724
2022-04-04;0.6184000155159038;0.6612517936267072;0.7591483901970206
2022-04-05;0.6184000155159038;0.661474506828528;0.7592634790965882
2022-04-06;0.6184000155159038;0.6617405159332321;0.7592634790965882
2022-04-07;0.6184000155159038;0.6620200698027314;0.759521552138395
2022-04-08;0.6184000155159038;0.6623237905918058;0.759521552138395
2022-04-09;0.6184000155159038;0.6625783429438543;0.759521552138395
2022-04-10;0.6184000155159038;0.6627550591805766;0.7596835776069197
2022-04-11;0.6184000155159038;0.6629155174506829;0.7597435487746276
2022-04-12;0.6184000155159038;0.6631903702579666;0.7598305502162422
2022-04-13;0.6184000155159038;0.6634989590288316;0.7598987866410379
2022-04-14;0.6200109542280838;0.663755617602428;0.7598987866410379
2022-04-15;0.6200109542280838;0.6638560364188164;0.7598987866410379
2022-04-16;0.6200109542280838;0.6642068285280729;0.7598987866410379
2022-04-17;0.6202094802172227;0.6643616540212444;0.7599947741470446
2022-04-18;0.6202094802172227;0.6644532959028832;0.7599947741470446
